fpl_code,team,player,pos,cost,2025-11-29T15:00:00Z,2025-11-29T17:30:00Z,2025-11-29T20:00:00Z,2025-11-30T12:00:00Z,2025-11-30T14:05:00Z,2025-11-30T16:30:00Z,2025-12-02T19:30:00Z,2025-12-02T20:15:00Z,2025-12-03T19:30:00Z,2025-12-03T20:15:00Z,2025-12-04T20:00:00Z,2025-12-06T12:30:00Z,2025-12-06T15:00:00Z,2025-12-06T17:30:00Z,2025-12-07T14:00:00Z,2025-12-07T16:30:00Z,2025-12-08T20:00:00Z,2025-12-13T15:00:00Z,2025-12-13T17:30:00Z,2025-12-13T20:00:00Z,2025-12-14T14:00:00Z,2025-12-14T16:30:00Z,2025-12-15T20:00:00Z,2025-12-16T20:00:00Z,2025-12-17T19:30:00Z,2025-12-17T20:15:00Z,2025-12-20T12:30:00Z,2025-12-20T15:00:00Z,2025-12-20T17:30:00Z,2025-12-20T20:00:00Z,2025-12-21T16:30:00Z,2025-12-22T20:00:00Z,2025-12-23T20:00:00Z,2025-12-26T20:00:00Z,2025-12-27T12:30:00Z,2025-12-27T15:00:00Z,2025-12-27T17:30:00Z,2025-12-28T14:00:00Z,2025-12-28T16:30:00Z,2025-12-30T19:30:00Z,2025-12-30T20:15:00Z,2026-01-01T17:30:00Z,2026-01-01T20:00:00Z,2026-01-03T12:30:00Z,2026-01-03T15:00:00Z,2026-01-03T17:30:00Z,2026-01-04T12:30:00Z,2026-01-04T15:00:00Z,2026-01-04T17:30:00Z,2026-01-06T20:00:00Z,2026-01-07T19:30:00Z,2026-01-07T20:15:00Z,2026-01-08T20:00:00Z,2026-01-17T12:30:00Z,2026-01-17T15:00:00Z,2026-01-17T17:30:00Z,2026-01-18T14:00:00Z,2026-01-18T16:30:00Z,2026-01-19T20:00:00Z,2026-01-24T12:30:00Z,2026-01-24T15:00:00Z,2026-01-24T17:30:00Z,2026-01-25T14:00:00Z,2026-01-25T16:30:00Z,2026-01-26T20:00:00Z,total_pts,ppm
440993,EVE,Ndiaye,M,3.2,0.0,3.38,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,3.43,21.69,6.78
462116,WHU,Todibo,D,3.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,21.43,7.14
487676,SUN,Hume,D,2.5,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,1.92,0.0,0.0,1.9,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,20.98,8.39
184754,WOL,Hee Chan,F,3.3,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,20.84,6.32
247955,SUN,Geertruida,D,2.5,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.91,0.0,0.0,1.87,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,20.71,8.28
486385,EVE,Beto,F,3.7,0.0,1.83,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.59,5.56
221820,MUN,Martinez,D,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,3.09,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,20.49,5.39
200834,SUN,Mukiele,D,2.5,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,1.86,0.0,0.0,1.84,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,20.18,8.07
485711,MUN,Šeško,F,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,3.04,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,20.11,3.94
532529,BHA,Hinshelwood,M,2.7,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,1.33,0.0,0.0,0.0,0.0,20.06,7.43
427637,LEE,Aaronson,M,2.4,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,1.51,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,19.94,8.31
463034,CHE,Delap,F,3.4,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,2.17,0.0,0.0,1.89,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,1.63,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,19.89,5.85
494960,BUR,Hartman,D,2.4,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,19.76,8.23
514254,BHA,Gomez,M,2.6,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,1.34,0.0,0.0,0.0,0.0,19.74,7.59
232892,FUL,Bassey,D,2.8,0.0,0.0,2.49,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.09,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,19.7,7.04
493250,MUN,Amad,M,3.7,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,1.53,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,19.3,5.22
75115,WHU,Wilson,F,4.6,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,19.27,4.19
201895,SUN,Alderete,D,2.6,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,1.76,0.0,0.0,1.73,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,19.18,7.38
510362,WOL,Toti,D,2.7,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,19.12,7.08
223827,SUN,Ballard,D,2.6,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,1.76,0.0,0.0,1.73,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,19.06,7.33
596777,MUN,Dorgu,D,2.9,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,2.61,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,19.01,6.56
490094,EVE,Iroegbunam,M,2.5,0.0,2.25,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.15,18.99,7.59
174594,LEE,Nmecha,F,3.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,1.51,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,18.93,6.31
482609,CHE,Gusto,D,3.4,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,2.48,0.0,0.0,1.95,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,1.46,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,18.76,5.52
465694,MCI,N.Gonzalez,M,3.8,2.81,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.65,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,1.18,0.0,1.3,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,18.57,4.89
58621,BUR,Walker,D,3.6,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,18.5,5.14
204646,AVL,Malen,F,4.5,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,1.34,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,1.28,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,1.41,0.0,0.0,18.47,4.1
500151,NFO,Savona,D,2.5,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,3.12,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,1.06,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,18.47,7.39
111317,BOU,Brooks,M,2.3,2.55,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,1.33,0.0,0.0,0.0,18.42,8.01
560262,BOU,Kroupi.Jr,F,3.0,1.93,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,1.39,0.0,0.0,0.0,18.37,6.12
167887,BUR,Laurent,M,2.2,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,18.24,8.29
550839,TOT,Odobert,M,2.7,0.0,0.0,2.26,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,1.69,0.0,0.0,1.29,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,18.23,6.75
620487,BOU,Milosavljević,D,2.6,1.16,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.17,0.0,0.0,0.0,18.2,7.0
513433,BHA,Gruda,M,2.9,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1.36,0.0,0.0,0.0,0.0,18.16,6.26
544877,LIV,Kerkez,D,4.2,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,1.68,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,1.05,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,18.07,4.3
200641,BRE,Nelson,F,2.5,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.84,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,1.54,0.0,0.0,2.02,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,18.07,7.23
433312,WOL,Munetsi,M,2.7,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,18.06,6.69
200617,LEE,James,M,2.8,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,1.42,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,17.98,6.42
550864,MUN,Yoro,D,3.6,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1.71,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,17.9,4.97
222683,BOU,Kluivert,M,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,2.36,0.0,0.0,0.0,17.58,5.86
233963,WHU,Mavropanos,D,2.8,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,17.55,6.27
445044,TOT,Kulusevski,M,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,3.18,0.0,0.0,2.51,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,17.49,3.57
502697,EVE,Alcaraz,M,2.5,0.0,1.26,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,1.08,17.47,6.99
169528,FUL,Robinson,D,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,2.03,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,17.43,6.23
493105,CHE,Garnacho,M,3.8,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,1.75,0.0,0.0,1.57,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,1.36,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,17.07,4.49
